Date,Item_label,Region,Price,,,,
01/07/2024,Chicken Wings,NORTH WEST,2769.258774,,,,
01/07/2024,Chicken Wings,SOUTH EAST,3548.01466,,,,
01/07/2024,Chicken Wings,SOUTH SOUTH,4703.944004,,,,
01/07/2024,Chicken Wings,SOUTH WEST,4823.611111,,,,
01/07/2024,Dried Fish Sardine,NORTH CENTRAL,4134.499219,,,,
01/07/2024,Dried Fish Sardine,NORTH EAST,4786.836414,,,,
01/07/2024,Dried Fish Sardine,NORTH WEST,3417.871027,,,,
01/07/2024,Dried Fish Sardine,SOUTH EAST,6046.677348,,,,
01/07/2024,Dried Fish Sardine,SOUTH SOUTH,3800.404045,,,,
01/07/2024,Dried Fish Sardine,SOUTH WEST,4088.669849,,,,
01/07/2024,Evaporated tinned milk carnation 170g,NORTH CENTRAL,721.0200048,,,,
01/07/2024,Evaporated tinned milk carnation 170g,NORTH EAST,853.5039608,,,,
01/07/2024,Evaporated tinned milk carnation 170g,NORTH WEST,690.1180152,,,,
01/07/2024,Evaporated tinned milk carnation 170g,SOUTH EAST,722.3181863,,,,
01/07/2024,Evaporated tinned milk carnation 170g,SOUTH SOUTH,836.6666667,,,,
01/07/2024,Evaporated tinned milk carnation 170g,SOUTH WEST,678.8888889,,,,
01/07/2024,"Evaporated tinned milk(peak), 170g",NORTH CENTRAL,759.2489351,,,,
01/07/2024,"Evaporated tinned milk(peak), 170g",NORTH EAST,944.0708217,,,,
01/07/2024,"Evaporated tinned milk(peak), 170g",NORTH WEST,761.6145094,,,,
01/07/2024,"Evaporated tinned milk(peak), 170g",SOUTH EAST,926.1419035,,,,
01/07/2024,"Evaporated tinned milk(peak), 170g",SOUTH SOUTH,1000.138889,,,,
01/07/2024,"Evaporated tinned milk(peak), 170g",SOUTH WEST,757.9494348,,,,
01/07/2024,Frozen chicken,NORTH CENTRAL,5720.369019,,,,
01/07/2024,Frozen chicken,NORTH EAST,4825.792722,,,,
01/07/2024,Frozen chicken,NORTH WEST,4482.445336,,,,
01/07/2024,Frozen chicken,SOUTH EAST,7189.325414,,,,
01/07/2024,Frozen chicken,SOUTH SOUTH,5311.666667,,,,
01/07/2024,Frozen chicken,SOUTH WEST,5427.847222,,,,
01/07/2024,"Gari white,sold loose",NORTH CENTRAL,1112.943758,,,,
01/07/2024,"Gari white,sold loose",NORTH EAST,1194.516935,,,,
01/07/2024,"Gari white,sold loose",NORTH WEST,1187.624457,,,,
01/07/2024,"Gari white,sold loose",SOUTH EAST,1197.586,,,,
01/07/2024,"Gari white,sold loose",SOUTH SOUTH,1111.731328,,,,
01/07/2024,"Gari white,sold loose",SOUTH WEST,1114.473495,,,,
01/07/2024,"Gari yellow,sold loose",NORTH CENTRAL,1137.807427,,,,
01/07/2024,"Gari yellow,sold loose",NORTH EAST,1240.626245,,,,
01/07/2024,"Gari yellow,sold loose",NORTH WEST,1237.903605,,,,
01/07/2024,"Gari yellow,sold loose",SOUTH EAST,1289.1,,,,
01/07/2024,"Gari yellow,sold loose",SOUTH SOUTH,1195.057318,,,,
01/07/2024,"Gari yellow,sold loose",SOUTH WEST,1233.568193,,,,
01/07/2024,"Groundnut oil: 1 bottle, specify bottle",NORTH CENTRAL,2392.175978,,,,
01/07/2024,"Groundnut oil: 1 bottle, specify bottle",NORTH EAST,2156.629151,,,,
01/07/2024,"Groundnut oil: 1 bottle, specify bottle",NORTH WEST,2333.431973,,,,
01/07/2024,"Groundnut oil: 1 bottle, specify bottle",SOUTH EAST,2845.379152,,,,
01/07/2024,"Groundnut oil: 1 bottle, specify bottle",SOUTH SOUTH,2862.166667,,,,
01/07/2024,"Groundnut oil: 1 bottle, specify bottle",SOUTH WEST,3531.666667,,,,
01/07/2024,Iced Sardine,NORTH CENTRAL,3148.708797,,,,
01/07/2024,Iced Sardine,NORTH EAST,3272.700967,,,,
01/07/2024,Iced Sardine,NORTH WEST,2877.992173,,,,
01/07/2024,Iced Sardine,SOUTH EAST,3916.202078,,,,
01/07/2024,Iced Sardine,SOUTH SOUTH,4006.162947,,,,
01/07/2024,Iced Sardine,SOUTH WEST,3159.454399,,,,
01/07/2024,Irish potato,NORTH CENTRAL,1965.902906,,,,
01/07/2024,Irish potato,NORTH EAST,1404.011286,,,,
01/07/2024,Irish potato,NORTH WEST,1230.723986,,,,
01/07/2024,Irish potato,SOUTH EAST,1499.636832,,,,
01/07/2024,Irish potato,SOUTH SOUTH,2149.801173,,,,
01/07/2024,Irish potato,SOUTH WEST,2450,,,,
01/07/2024,Mackerel : frozen,NORTH CENTRAL,3266.976152,,,,
01/07/2024,Mackerel : frozen,NORTH EAST,3732.624162,,,,
01/07/2024,Mackerel : frozen,NORTH WEST,2831.05155,,,,
01/07/2024,Mackerel : frozen,SOUTH EAST,5050.54391,,,,
01/07/2024,Mackerel : frozen,SOUTH SOUTH,4773.891595,,,,
01/07/2024,Mackerel : frozen,SOUTH WEST,4007.084692,,,,
01/07/2024,Maize grain white sold loose,NORTH CENTRAL,1032.994505,,,,
01/07/2024,Maize grain white sold loose,NORTH EAST,870.6776156,,,,
01/07/2024,Maize grain white sold loose,NORTH WEST,869.0851609,,,,
01/07/2024,Maize grain white sold loose,SOUTH EAST,1265.3881,,,,
01/07/2024,Maize grain white sold loose,SOUTH SOUTH,1159.73985,,,,
01/07/2024,Maize grain white sold loose,SOUTH WEST,1043.333934,,,,
01/07/2024,Maize grain yellow sold loose,NORTH CENTRAL,1015.521634,,,,
01/07/2024,Maize grain yellow sold loose,NORTH EAST,886.7789109,,,,
01/07/2024,Maize grain yellow sold loose,NORTH WEST,883.3008678,,,,
01/07/2024,Maize grain yellow sold loose,SOUTH EAST,1258.451346,,,,
01/07/2024,Maize grain yellow sold loose,SOUTH SOUTH,1191.832785,,,,
01/07/2024,Maize grain yellow sold loose,SOUTH WEST,1063.995706,,,,
01/07/2024,Mudfish (aro) fresh,NORTH CENTRAL,3247.583623,,,,
01/07/2024,Mudfish (aro) fresh,NORTH EAST,2991.53127,,,,
01/07/2024,Mudfish (aro) fresh,NORTH WEST,3217.607979,,,,
01/07/2024,Mudfish (aro) fresh,SOUTH EAST,3609.459349,,,,
01/07/2024,Mudfish (aro) fresh,SOUTH SOUTH,5034.473684,,,,
01/07/2024,Mudfish (aro) fresh,SOUTH WEST,4483.657477,,,,
01/07/2024,Mudfish : dried,NORTH CENTRAL,3636.944718,,,,
01/07/2024,Mudfish : dried,NORTH EAST,4708.765697,,,,
01/07/2024,Mudfish : dried,NORTH WEST,3218.661075,,,,
01/07/2024,Mudfish : dried,SOUTH EAST,6948.596418,,,,
01/07/2024,Mudfish : dried,SOUTH SOUTH,4325.951174,,,,
01/07/2024,Mudfish : dried,SOUTH WEST,4878.548302,,,,
01/07/2024,Onion bulb,NORTH CENTRAL,1211.868448,,,,
01/07/2024,Onion bulb,NORTH EAST,790.1658174,,,,
01/07/2024,Onion bulb,NORTH WEST,832.4280341,,,,
01/07/2024,Onion bulb,SOUTH EAST,1142.014713,,,,
01/07/2024,Onion bulb,SOUTH SOUTH,1900.35779,,,,
01/07/2024,Onion bulb,SOUTH WEST,1827.577027,,,,
01/07/2024,"Palm oil: 1 bottle,specify bottle",NORTH CENTRAL,1749.12291,,,,
01/07/2024,"Palm oil: 1 bottle,specify bottle",NORTH EAST,1519.294185,,,,
01/07/2024,"Palm oil: 1 bottle,specify bottle",NORTH WEST,1779.512551,,,,
01/07/2024,"Palm oil: 1 bottle,specify bottle",SOUTH EAST,1785.214019,,,,
01/07/2024,"Palm oil: 1 bottle,specify bottle",SOUTH SOUTH,1867.450617,,,,
01/07/2024,"Palm oil: 1 bottle,specify bottle",SOUTH WEST,2450.577601,,,,
01/07/2024,Plantain(ripe),NORTH CENTRAL,1142.250921,,,,
01/07/2024,Plantain(ripe),NORTH EAST,873.7954465,,,,
01/07/2024,Plantain(ripe),NORTH WEST,1220.909325,,,,
01/07/2024,Plantain(ripe),SOUTH EAST,1548.522703,,,,
01/07/2024,Plantain(ripe),SOUTH SOUTH,2158.410764,,,,
01/07/2024,Plantain(ripe),SOUTH WEST,2154.263968,,,,
01/07/2024,Plantain(unripe),NORTH CENTRAL,1101.009337,,,,
01/07/2024,Plantain(unripe),NORTH EAST,846.1989933,,,,
01/07/2024,Plantain(unripe),NORTH WEST,1304.227659,,,,
01/07/2024,Plantain(unripe),SOUTH EAST,1444.197263,,,,
01/07/2024,Plantain(unripe),SOUTH SOUTH,2091.748305,,,,
01/07/2024,Plantain(unripe),SOUTH WEST,1875.879264,,,,
01/07/2024,Rice agric sold loose,NORTH CENTRAL,1763.671024,,,,
01/07/2024,Rice agric sold loose,NORTH EAST,1841.933323,,,,
01/07/2024,Rice agric sold loose,NORTH WEST,1395.188734,,,,
01/07/2024,Rice agric sold loose,SOUTH EAST,1790.318682,,,,
01/07/2024,Rice agric sold loose,SOUTH SOUTH,1887.852428,,,,
01/07/2024,Rice agric sold loose,SOUTH WEST,1926.458248,,,,
01/07/2024,Rice local sold loose,NORTH CENTRAL,1796.877003,,,,
01/07/2024,Rice local sold loose,NORTH EAST,1800.086835,,,,
01/07/2024,Rice local sold loose,NORTH WEST,1518.486153,,,,
01/07/2024,Rice local sold loose,SOUTH EAST,1736.109314,,,,
01/07/2024,Rice local sold loose,SOUTH SOUTH,1850.542482,,,,
01/07/2024,Rice local sold loose,SOUTH WEST,1928.940003,,,,
01/07/2024,Rice Medium Grained,NORTH CENTRAL,2000.388631,,,,
01/07/2024,Rice Medium Grained,NORTH EAST,1865.539939,,,,
01/07/2024,Rice Medium Grained,NORTH WEST,1540.427144,,,,
01/07/2024,Rice Medium Grained,SOUTH EAST,1857.162257,,,,
01/07/2024,Rice Medium Grained,SOUTH SOUTH,1856.868732,,,,
01/07/2024,Rice Medium Grained,SOUTH WEST,1972.301123,,,,
01/07/2024,"Rice,imported high quality sold loose",NORTH CENTRAL,2463.774356,,,,
01/07/2024,"Rice,imported high quality sold loose",NORTH EAST,2024.703486,,,,
01/07/2024,"Rice,imported high quality sold loose",NORTH WEST,1818.590577,,,,
01/07/2024,"Rice,imported high quality sold loose",SOUTH EAST,2400.671428,,,,
01/07/2024,"Rice,imported high quality sold loose",SOUTH SOUTH,2218.567916,,,,
01/07/2024,"Rice,imported high quality sold loose",SOUTH WEST,2271.628504,,,,
01/07/2024,Sweet potato,NORTH CENTRAL,1059.681609,,,,
01/07/2024,Sweet potato,NORTH EAST,586.5612015,,,,
01/07/2024,Sweet potato,NORTH WEST,582.2710163,,,,
01/07/2024,Sweet potato,SOUTH EAST,644.8159015,,,,
01/07/2024,Sweet potato,SOUTH SOUTH,1771.795551,,,,
01/07/2024,Sweet potato,SOUTH WEST,1173.432671,,,,
01/07/2024,Tilapia fish (epiya) fresh,NORTH CENTRAL,3164.323624,,,,
01/07/2024,Tilapia fish (epiya) fresh,NORTH EAST,2367.607105,,,,
01/07/2024,Tilapia fish (epiya) fresh,NORTH WEST,2980.200055,,,,
01/07/2024,Tilapia fish (epiya) fresh,SOUTH EAST,5198.925695,,,,
01/07/2024,Tilapia fish (epiya) fresh,SOUTH SOUTH,4414.38172,,,,
01/07/2024,Tilapia fish (epiya) fresh,SOUTH WEST,4218.309741,,,,
01/07/2024,Titus:frozen,NORTH CENTRAL,3593.4314,,,,
01/07/2024,Titus:frozen,NORTH EAST,3404.904901,,,,
01/07/2024,Titus:frozen,NORTH WEST,4595.729852,,,,
01/07/2024,Titus:frozen,SOUTH EAST,4974.088713,,,,
01/07/2024,Titus:frozen,SOUTH SOUTH,4729.138361,,,,
01/07/2024,Titus:frozen,SOUTH WEST,3856.596583,,,,
01/07/2024,Tomato,NORTH CENTRAL,2012.904084,,,,
01/07/2024,Tomato,NORTH EAST,1137.115122,,,,
01/07/2024,Tomato,NORTH WEST,899.2727643,,,,
01/07/2024,Tomato,SOUTH EAST,1768.562132,,,,
01/07/2024,Tomato,SOUTH SOUTH,2070.180545,,,,
01/07/2024,Tomato,SOUTH WEST,2366.666667,,,,
01/07/2024,"Vegetable oil:1 bottle,specify bottle",NORTH CENTRAL,2419.265847,,,,
01/07/2024,"Vegetable oil:1 bottle,specify bottle",NORTH EAST,2034.604286,,,,
01/07/2024,"Vegetable oil:1 bottle,specify bottle",NORTH WEST,2121.465112,,,,
01/07/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH EAST,2558.231805,,,,
01/07/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH SOUTH,2281.053792,,,,
01/07/2024,"Vegetable oil:1 bottle,specify bottle",SOUTH WEST,3541.79148,,,,
01/07/2024,Wheat flour: prepacked (golden penny 2kg),NORTH CENTRAL,3670.66648,,,,
01/07/2024,Wheat flour: prepacked (golden penny 2kg),NORTH EAST,2955.109895,,,,
01/07/2024,Wheat flour: prepacked (golden penny 2kg),NORTH WEST,3136.25,,,,
01/07/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH EAST,3049.803966,,,,
01/07/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH SOUTH,3646.944444,,,,
01/07/2024,Wheat flour: prepacked (golden penny 2kg),SOUTH WEST,3017.261905,,,,
01/07/2024,Yam tuber,NORTH CENTRAL,2234.709702,,,,
01/07/2024,Yam tuber,NORTH EAST,1018.598993,,,,
01/07/2024,Yam tuber,NORTH WEST,1322.926684,,,,
01/07/2024,Yam tuber,SOUTH EAST,1544.461402,,,,
01/07/2024,Yam tuber,SOUTH SOUTH,2304.254822,,,,
01/07/2024,Yam tuber,SOUTH WEST,2357.016477,,,,
01/08/2024,Agric eggs medium size,NORTH CENTRAL,2789.152534,,,,
01/08/2024,Agric eggs medium size,NORTH EAST,1970.780572,,,,
01/08/2024,Agric eggs medium size,NORTH WEST,1963.652984,,,,
01/08/2024,Agric eggs medium size,SOUTH EAST,2438.057939,,,,
01/08/2024,Agric eggs medium size,SOUTH SOUTH,2344.444444,,,,
01/08/2024,Agric eggs medium size,SOUTH WEST,2224.773479,,,,
01/08/2024,Agric eggs(medium size price of one),NORTH CENTRAL,210.243532,,,,
01/08/2024,Agric eggs(medium size price of one),NORTH EAST,174.0613581,,,,
01/08/2024,Agric eggs(medium size price of one),NORTH WEST,183.1864861,,,,
01/08/2024,Agric eggs(medium size price of one),SOUTH EAST,202.0657617,,,,
01/08/2024,Agric eggs(medium size price of one),SOUTH SOUTH,218.8333333,,,,
01/08/2024,Agric eggs(medium size price of one),SOUTH WEST,204.6309524,,,,
01/08/2024,"Beans brown,sold loose",NORTH CENTRAL,2900.860689,,,,
01/08/2024,"Beans brown,sold loose",NORTH EAST,2099.198966,,,,
01/08/2024,"Beans brown,sold loose",NORTH WEST,1982.778295,,,,
01/08/2024,"Beans brown,sold loose",SOUTH EAST,2748.600944,,,,
01/08/2024,"Beans brown,sold loose",SOUTH SOUTH,3165.106658,,,,
01/08/2024,"Beans brown,sold loose",SOUTH WEST,2624.517486,,,,
01/08/2024,Beans:white black eye. sold loose,NORTH CENTRAL,2865.142769,,,,
01/08/2024,Beans:white black eye. sold loose,NORTH EAST,1930.254517,,,,
01/08/2024,Beans:white black eye. sold loose,NORTH WEST,1893.974869,,,,
01/08/2024,Beans:white black eye. sold loose,SOUTH EAST,2589.101428,,,,
01/08/2024,Beans:white black eye. sold loose,SOUTH SOUTH,3070.949837,,,,
01/08/2024,Beans:white black eye. sold loose,SOUTH WEST,2248.770721,,,,
01/08/2024,Beef Bone in,NORTH CENTRAL,5286.337974,,,,
01/08/2024,Beef Bone in,NORTH EAST,3791.831209,,,,
01/08/2024,Beef Bone in,NORTH WEST,3904.5832,,,,
01/08/2024,Beef Bone in,SOUTH EAST,3760.551838,,,,
01/08/2024,Beef Bone in,SOUTH SOUTH,5697.039467,,,,
01/08/2024,Beef Bone in,SOUTH WEST,5395.099394,,,,
01/08/2024,"Beef,boneless",NORTH CENTRAL,5923.109477,,,,
01/08/2024,"Beef,boneless",NORTH EAST,4680.793063,,,,
01/08/2024,"Beef,boneless",NORTH WEST,4860.252938,,,,
01/08/2024,"Beef,boneless",SOUTH EAST,6071.810624,,,,
01/08/2024,"Beef,boneless",SOUTH SOUTH,5791.369622,,,,
01/08/2024,"Beef,boneless",SOUTH WEST,6135.865021,,,,
01/08/2024,Bread sliced 500g,NORTH CENTRAL,1435.611882,,,,
01/08/2024,Bread sliced 500g,NORTH EAST,1163.777468,,,,
01/08/2024,Bread sliced 500g,NORTH WEST,1365.653989,,,,
01/08/2024,Bread sliced 500g,SOUTH EAST,1635.732306,,,,
01/08/2024,Bread sliced 500g,SOUTH SOUTH,1785.555556,,,,
01/08/2024,Bread sliced 500g,SOUTH WEST,1421.806818,,,,
01/08/2024,Bread unsliced 500g,NORTH CENTRAL,1445.882821,,,,
01/08/2024,Bread unsliced 500g,NORTH EAST,1205.62883,,,,
01/08/2024,Bread unsliced 500g,NORTH WEST,1317.07483,,,,
01/08/2024,Bread unsliced 500g,SOUTH EAST,1303.957068,,,,
01/08/2024,Bread unsliced 500g,SOUTH SOUTH,1734.305556,,,,
01/08/2024,Bread unsliced 500g,SOUTH WEST,1262.19246,,,,
01/08/2024,Broken Rice (Ofada),NORTH CENTRAL,2179.215433,,,,
01/08/2024,Broken Rice (Ofada),NORTH EAST,1927.449595,,,,
01/08/2024,Broken Rice (Ofada),NORTH WEST,1496.952549,,,,
01/08/2024,Broken Rice (Ofada),SOUTH EAST,2039.286915,,,,
01/08/2024,Broken Rice (Ofada),SOUTH SOUTH,2817.704213,,,,
01/08/2024,Broken Rice (Ofada),SOUTH WEST,3043.27602,,,,
01/08/2024,Catfish (obokun) fresh,NORTH CENTRAL,3437.078381,,,,
01/08/2024,Catfish (obokun) fresh,NORTH EAST,2985.396332,,,,
01/08/2024,Catfish (obokun) fresh,NORTH WEST,3363.028248,,,,
01/08/2024,Catfish (obokun) fresh,SOUTH EAST,4106.930962,,,,
01/08/2024,Catfish (obokun) fresh,SOUTH SOUTH,5450.967753,,,,
01/08/2024,Catfish (obokun) fresh,SOUTH WEST,4468.803547,,,,
01/08/2024,Catfish :dried,NORTH CENTRAL,4710.258004,,,,
01/08/2024,Catfish :dried,NORTH EAST,4836.724401,,,,
01/08/2024,Catfish :dried,NORTH WEST,3598.89016,,,,
01/08/2024,Catfish :dried,SOUTH EAST,7952.264796,,,,
01/08/2024,Catfish :dried,SOUTH SOUTH,5180.166447,,,,
01/08/2024,Catfish :dried,SOUTH WEST,5106.5,,,,
01/08/2024,Catfish Smoked,NORTH CENTRAL,3798.017286,,,,
01/08/2024,Catfish Smoked,NORTH EAST,5360.868736,,,,
01/08/2024,Catfish Smoked,NORTH WEST,3099.758101,,,,
01/08/2024,Catfish Smoked,SOUTH EAST,4288.06383,,,,
01/08/2024,Catfish Smoked,SOUTH SOUTH,4785.496032,,,,
01/08/2024,Catfish Smoked,SOUTH WEST,3860.5,,,,
01/08/2024,Chicken Feet,NORTH CENTRAL,3511.127438,,,,
01/08/2024,Chicken Feet,NORTH EAST,1623.631049,,,,
01/08/2024,Chicken Feet,NORTH WEST,3035.285714,,,,
01/08/2024,Chicken Feet,SOUTH EAST,2914.803517,,,,
01/08/2024,Chicken Feet,SOUTH SOUTH,3851.458333,,,,
01/08/2024,Chicken Feet,SOUTH WEST,3964.583333,,,,
01/08/2024,Chicken Wings,NORTH CENTRAL,4575.567035,,,,
01/08/2024,Chicken Wings,NORTH EAST,2966.79891,,,,
01/08/2024,Chicken Wings,NORTH WEST,2772.653061,,,,
01/08/2024,Chicken Wings,SOUTH EAST,3674.641376,,,,
01/08/2024,Chicken Wings,SOUTH SOUTH,4699.583333,,,,
01/08/2024,Chicken Wings,SOUTH WEST,5081.994505,,,,
01/08/2024,Dried Fish Sardine,NORTH CENTRAL,4187.638485,,,,
01/08/2024,Dried Fish Sardine,NORTH EAST,4886.544973,,,,
01/08/2024,Dried Fish Sardine,NORTH WEST,3401.405009,,,,
01/08/2024,Dried Fish Sardine,SOUTH EAST,6242.985125,,,,
01/08/2024,Dried Fish Sardine,SOUTH SOUTH,4003.932981,,,,
01/08/2024,Dried Fish Sardine,SOUTH WEST,4213.310573,,,,
01/08/2024,Evaporated tinned milk carnation 170g,NORTH CENTRAL,739.0937227,,,,
01/08/2024,Evaporated tinned milk carnation 170g,NORTH EAST,869.1378537,,,,
01/08/2024,Evaporated tinned milk carnation 170g,NORTH WEST,736.7738095,,,,
01/08/2024,Evaporated tinned milk carnation 170g,SOUTH EAST,730.8873562,,,,
01/08/2024,Evaporated tinned milk carnation 170g,SOUTH SOUTH,904.1666667,,,,
01/08/2024,Evaporated tinned milk carnation 170g,SOUTH WEST,743.0555556,,,,
01/08/2024,"Evaporated tinned milk(peak), 170g",NORTH CENTRAL,794.1776845,,,,
01/08/2024,"Evaporated tinned milk(peak), 170g",NORTH EAST,963.3801528,,,,
01/08/2024,"Evaporated tinned milk(peak), 170g",NORTH WEST,790.0440988,,,,
01/08/2024,"Evaporated tinned milk(peak), 170g",SOUTH EAST,967.2666847,,,,
01/08/2024,"Evaporated tinned milk(peak), 170g",SOUTH SOUTH,1084.166667,,,,
01/08/2024,"Evaporated tinned milk(peak), 170g",SOUTH WEST,807.2960257,,,,
01/08/2024,Frozen chicken,NORTH CENTRAL,5772.100028,,,,
01/08/2024,Frozen chicken,NORTH EAST,4929.999589,,,,
01/08/2024,Frozen chicken,NORTH WEST,4698.581694,,,,
01/08/2024,Frozen chicken,SOUTH EAST,7229.195866,,,,
01/08/2024,Frozen chicken,SOUTH SOUTH,5112.083333,,,,
01/08/2024,Frozen chicken,SOUTH WEST,5681.388889,,,,
01/08/2024,"Gari white,sold loose",NORTH CENTRAL,1151.981412,,,,
01/08/2024,"Gari white,sold loose",NORTH EAST,1084.778829,,,,
01/08/2024,"Gari white,sold loose",NORTH WEST,1150.611602,,,,
01/08/2024,"Gari white,sold loose",SOUTH EAST,1172.604217,,,,
01/08/2024,"Gari white,sold loose",SOUTH SOUTH,1115.415939,,,,
01/08/2024,"Gari white,sold loose",SOUTH WEST,1070.066547,,,,
01/08/2024,"Gari yellow,sold loose",NORTH CENTRAL,1181.930619,,,,
01/08/2024,"Gari yellow,sold loose",NORTH EAST,1088.080424,,,,
01/08/2024,"Gari yellow,sold loose",NORTH WEST,1172.351407,,,,
01/08/2024,"Gari yellow,sold loose",SOUTH EAST,1265.392064,,,,
01/08/2024,"Gari yellow,sold loose",SOUTH SOUTH,1123.632789,,,,
01/08/2024,"Gari yellow,sold loose",SOUTH WEST,1206.147555,,,,
01/08/2024,"Groundnut oil: 1 bottle, specify bottle",NORTH CENTRAL,2458.786804,,,,
01/08/2024,"Groundnut oil: 1 bottle, specify bottle",NORTH EAST,2248.229408,,,,
01/08/2024,"Groundnut oil: 1 bottle, specify bottle",NORTH WEST,2430.534629,,,,
01/08/2024,"Groundnut oil: 1 bottle, specify bottle",SOUTH EAST,2907.201801,,,,
01/08/2024,"Groundnut oil: 1 bottle, specify bottle",SOUTH SOUTH,2913.333333,,,,
01/08/2024,"Groundnut oil: 1 bottle, specify bottle",SOUTH WEST,3523.351852,,,,
01/08/2024,Iced Sardine,NORTH CENTRAL,3189.564659,,,,
01/08/2024,Iced Sardine,NORTH EAST,3673.921333,,,,
01/08/2024,Iced Sardine,NORTH WEST,3048.228118,,,,
01/08/2024,Iced Sardine,SOUTH EAST,3997.411278,,,,
01/08/2024,Iced Sardine,SOUTH SOUTH,4046.977481,,,,
01/08/2024,Iced Sardine,SOUTH WEST,3454.29846,,,,
01/08/2024,Irish potato,NORTH CENTRAL,2056.823176,,,,
01/08/2024,Irish potato,NORTH EAST,1077.802002,,,,
01/08/2024,Irish potato,NORTH WEST,1250.01002,,,,
01/08/2024,Irish potato,SOUTH EAST,1488.188982,,,,
01/08/2024,Irish potato,SOUTH SOUTH,1819.821429,,,,
01/08/2024,Irish potato,SOUTH WEST,2183.830286,,,,
01/08/2024,Mackerel : frozen,NORTH CENTRAL,3307.545612,,,,
01/08/2024,Mackerel : frozen,NORTH EAST,3945.253135,,,,
01/08/2024,Mackerel : frozen,NORTH WEST,2880.552381,,,,
01/08/2024,Mackerel : frozen,SOUTH EAST,5217.904125,,,,
01/08/2024,Mackerel : frozen,SOUTH SOUTH,4711.809831,,,,
01/08/2024,Mackerel : frozen,SOUTH WEST,4081.703844,,,,
01/08/2024,Maize grain white sold loose,NORTH CENTRAL,1067.26715,,,,
01/08/2024,Maize grain white sold loose,NORTH EAST,856.3323652,,,,
01/08/2024,Maize grain white sold loose,NORTH WEST,861.926792,,,,
01/08/2024,Maize grain white sold loose,SOUTH EAST,1257.545141,,,,
01/08/2024,Maize grain white sold loose,SOUTH SOUTH,1147.00989,,,,
01/08/2024,Maize grain white sold loose,SOUTH WEST,1039.35907,,,,
01/08/2024,Maize grain yellow sold loose,NORTH CENTRAL,1061.063006,,,,
01/08/2024,Maize grain yellow sold loose,NORTH EAST,890.8654612,,,,
01/08/2024,Maize grain yellow sold loose,NORTH WEST,891.8301749,,,,
01/08/2024,Maize grain yellow sold loose,SOUTH EAST,1249.581353,,,,
01/08/2024,Maize grain yellow sold loose,SOUTH SOUTH,1118.233902,,,,
01/08/2024,Maize grain yellow sold loose,SOUTH WEST,1068.816913,,,,
01/08/2024,Mudfish (aro) fresh,NORTH CENTRAL,3317.337956,,,,
01/08/2024,Mudfish (aro) fresh,NORTH EAST,3144.416333,,,,
01/08/2024,Mudfish (aro) fresh,NORTH WEST,3181.044553,,,,
01/08/2024,Mudfish (aro) fresh,SOUTH EAST,3674.027066,,,,
01/08/2024,Mudfish (aro) fresh,SOUTH SOUTH,5054.794686,,,,
01/08/2024,Mudfish (aro) fresh,SOUTH WEST,4804.865547,,,,
01/08/2024,Mudfish : dried,NORTH CENTRAL,3719.976173,,,,
01/08/2024,Mudfish : dried,NORTH EAST,4944.277635,,,,
01/08/2024,Mudfish : dried,NORTH WEST,3391.994976,,,,
01/08/2024,Mudfish : dried,SOUTH EAST,7076.070665,,,,
01/08/2024,Mudfish : dried,SOUTH SOUTH,4533.505291,,,,
01/08/2024,Mudfish : dried,SOUTH WEST,5121.750775,,,,
01/08/2024,Onion bulb,NORTH CENTRAL,1264.271154,,,,
01/08/2024,Onion bulb,NORTH EAST,692.9425359,,,,
01/08/2024,Onion bulb,NORTH WEST,812.7431258,,,,
01/08/2024,Onion bulb,SOUTH EAST,1086.629364,,,,
01/08/2024,Onion bulb,SOUTH SOUTH,1771.774096,,,,
01/08/2024,Onion bulb,SOUTH WEST,1613.318601,,,,
01/08/2024,"Palm oil: 1 bottle,specify bottle",NORTH CENTRAL,1815.950647,,,,
01/08/2024,"Palm oil: 1 bottle,specify bottle",NORTH EAST,1569.394056,,,,
01/08/2024,"Palm oil: 1 bottle,specify bottle",NORTH WEST,1803.290678,,,,
01/08/2024,"Palm oil: 1 bottle,specify bottle",SOUTH EAST,1794.14009,,,,
01/08/2024,"Palm oil: 1 bottle,specify bottle",SOUTH SOUTH,1878.333333,,,,
01/08/2024,"Palm oil: 1 bottle,specify bottle",SOUTH WEST,2457.715528,,,,
01/08/2024,Plantain(ripe),NORTH CENTRAL,1167.305966,,,,
01/08/2024,Plantain(ripe),NORTH EAST,905.4568249,,,,
01/08/2024,Plantain(ripe),NORTH WEST,1253.697294,,,,
01/08/2024,Plantain(ripe),SOUTH EAST,1556.604005,,,,
01/08/2024,Plantain(ripe),SOUTH SOUTH,2096.415408,,,,
01/08/2024,Plantain(ripe),SOUTH WEST,2080.987162,,,,
01/08/2024,Plantain(unripe),NORTH CENTRAL,1152.598938,,,,
01/08/2024,Plantain(unripe),NORTH EAST,913.632303,,,,
01/08/2024,Plantain(unripe),NORTH WEST,1320.99735,,,,
01/08/2024,Plantain(unripe),SOUTH EAST,1451.978249,,,,
01/08/2024,Plantain(unripe),SOUTH SOUTH,2028.436262,,,,
